timestamp_utc,exchange,symbol,oi,funding_rate,mark_price
2025-12-20T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,846104.595,1.25e-05,2978.45
2025-12-20T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,846188.7386000002,1.25e-05,2976.05
2025-12-21T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,843621.1211999997,1.25e-05,2976.25
2025-12-21T01:00:00+00:00,hyperliquid,ETH/USDC:USDC,844109.5468,6.7231e-06,2977.55
2025-12-21T02:00:00+00:00,hyperliquid,ETH/USDC:USDC,845555.396,1.18559e-05,2965.95
2025-12-21T03:00:00+00:00,hyperliquid,ETH/USDC:USDC,845681.0287999997,9.5668e-06,2964.25
2025-12-21T04:00:00+00:00,hyperliquid,ETH/USDC:USDC,845587.458,1.25e-05,2971.85
2025-12-21T05:00:00+00:00,hyperliquid,ETH/USDC:USDC,845795.9236000003,1.06e-05,2973.55
2025-12-21T06:00:00+00:00,hyperliquid,ETH/USDC:USDC,846329.264,1.25e-05,2973.15
2025-12-21T07:00:00+00:00,hyperliquid,ETH/USDC:USDC,846744.6522000001,1.25e-05,2975.25
2025-12-21T08:00:00+00:00,hyperliquid,ETH/USDC:USDC,846554.3529999999,1.25e-05,2980.95
2025-12-21T09:00:00+00:00,hyperliquid,ETH/USDC:USDC,845037.8496000003,1.25e-05,2994.15
2025-12-21T10:00:00+00:00,hyperliquid,ETH/USDC:USDC,843969.5406000005,1.25e-05,3005.05
2025-12-21T11:00:00+00:00,hyperliquid,ETH/USDC:USDC,848742.6426,1.25e-05,2996.45
2025-12-21T12:00:00+00:00,hyperliquid,ETH/USDC:USDC,848246.6007999999,1.25e-05,2995.65
2025-12-21T13:00:00+00:00,hyperliquid,ETH/USDC:USDC,848533.5235999997,1.25e-05,2988.65
2025-12-21T14:00:00+00:00,hyperliquid,ETH/USDC:USDC,846436.0674000004,1.25e-05,2953.35
2025-12-21T15:00:00+00:00,hyperliquid,ETH/USDC:USDC,848688.2286000001,1.25e-05,2967.8
2025-12-21T16:00:00+00:00,hyperliquid,ETH/USDC:USDC,845940.7856000001,1.25e-05,2972.95
2025-12-21T17:00:00+00:00,hyperliquid,ETH/USDC:USDC,850273.745,1.25e-05,2983.65
2025-12-21T18:00:00+00:00,hyperliquid,ETH/USDC:USDC,854753.1797999999,1.25e-05,2981.25
2025-12-21T19:00:00+00:00,hyperliquid,ETH/USDC:USDC,855368.3964000006,1.25e-05,2993.25
2025-12-21T20:00:00+00:00,hyperliquid,ETH/USDC:USDC,853180.387,1.25e-05,2992.55
2025-12-21T21:00:00+00:00,hyperliquid,ETH/USDC:USDC,850235.9744,1.25e-05,2984.85
2025-12-21T22:00:00+00:00,hyperliquid,ETH/USDC:USDC,849155.9388,1.25e-05,2971.15
2025-12-21T23:00:00+00:00,hyperliquid,ETH/USDC:USDC,850936.021,1.25e-05,3003.05
2025-12-22T00:00:00+00:00,hyperliquid,ETH/USDC:USDC,850359.1777999998,1.25e-05,3003.15
